MaxFitness,MeanFitness,StdDevFitness,MaxComplexity,MeanComplexity,StdDevComplexity,MeanSpeciesChampFitness,StdDevSpeciesChampFitness,MinSpeciesSize,MaxSpeciesSize,SpeciesCount,Generation
1.173076923,0.997541643,0.084998957,22,20.9,0.538516481,1.030298323,0.078680933,1,5,10,86
1.173076923,0.988019942,0.075255667,22,20.8,0.6,1.032737298,0.06412912,1,4,10,87
1.173076923,0.999760973,0.085353115,22,21.05,0.589491306,1.033734289,0.085046363,1,5,10,88
1.173076923,0.968570689,0.076312789,22,20.85,0.572276157,0.98959712,0.085185055,1,4,10,89
1.173076923,0.982383691,0.072775215,22,20.95,0.739932429,1.030264114,0.057064272,1,5,10,90
1.173076923,1.00712307,0.074052238,22,21.05,0.668954408,1.023107957,0.084233488,1,6,10,91
1.173076923,1.013195611,0.073866289,22,21.2,0.6,1.040109404,0.071146757,1,4,10,92
1.173076923,1.022795596,0.064712363,22,21.15,0.572276157,1.044357983,0.070742253,1,6,10,93
1.173076923,0.981459239,0.088752049,22,21.2,0.6,1.013407613,0.094842306,1,6,10,94
1.173076923,0.996942783,0.073188265,22,21.1,0.768114575,1.043548894,0.06894472,1,4,10,95
1.173076923,1.001772509,0.068209551,22,21.15,0.653834842,1.039588397,0.056321457,1,4,10,96
1.173076923,0.994625441,0.072411555,22,21.25,0.62249498,1.033881755,0.061074174,1,4,10,97
1.173076923,0.998283378,0.077831793,22,21.2,0.748331477,1.042956319,0.06039519,1,6,10,98
1.173076923,1.000452898,0.066201494,22,20.95,0.739932429,1.004038708,0.079210805,1,4,10,99
1.173076923,0.995970079,0.065416898,22,21.1,0.7,1.019768487,0.074717569,1,8,10,100
1.173076923,0.998295462,0.059040467,22,21.15,0.653834842,1.016671342,0.058365183,1,5,10,101
1.173076923,1.006415423,0.050742039,22,20.9,0.7,1.018695413,0.06524916,1,4,10,102
1.173076923,0.987524115,0.064742577,22,21.1,0.7,1.001413295,0.082794634,1,4,10,103
1.173076923,0.99853851,0.068220521,22,21.25,0.536190265,1.01719653,0.066051474,1,10,10,104
1.173076923,0.991177685,0.089074201,22,21.5,0.670820393,1.008218938,0.101595019,1,8,10,105
1.173076923,0.990227765,0.090490331,22,21.15,0.726291952,1.034516001,0.093999742,1,4,10,106
1.173076923,1.009580517,0.077622142,22,21.25,0.62249498,1.02822743,0.090049244,1,5,10,107
1.18,0.971643351,0.095238432,22,21.4,0.663324958,0.983731976,0.106765485,1,4,10,108
1.18,0.988744486,0.084440132,22,21.4,0.663324958,1.006333591,0.100494887,1,5,10,109
1.18,0.99546105,0.093560911,22,21.15,0.726291952,1.01253163,0.100598915,1,4,10,110
1.18,1.00116501,0.084611543,22,21.25,0.62249498,1.031763415,0.091236033,1,4,10,111
1.18,1.009410246,0.086913754,22,21.2,0.6,1.039747136,0.099027738,1,4,10,112
1.18,0.975481876,0.072438829,22,21.25,0.698212002,1.009636474,0.066181333,1,4,10,113
1.18,1.010835267,0.063240024,22,21,0.774596669,1.022846999,0.066630477,1,6,10,114
1.18,1.003657738,0.071034388,23,21.45,0.668954408,1.02492111,0.07617595,1,6,10,115
1.18,1.007861165,0.068443074,23,21.45,0.739932429,1.027338096,0.076670353,1,4,10,116
1.18,1.018467699,0.056517698,23,21.35,0.852936105,1.045415044,0.055407496,1,5,10,117
1.18,1.005961544,0.063930847,23,21.6,0.734846923,1.024739996,0.072980888,1,5,10,118
1.18,1.021794124,0.068288487,23,21.7,0.781024968,1.044367498,0.057820955,1,4,10,119
1.18,0.983649095,0.073856133,23,21.9,0.6244998,1.005881697,0.077983836,1,4,10,120
1.18,0.964030538,0.078191228,23,21.9,0.830662386,0.981766505,0.094070389,1,4,10,121
1.18,0.969094058,0.082920567,23,21.8,0.871779789,0.995747224,0.088357556,1,4,10,122
1.18,0.977790853,0.07729136,23,21.8,0.748331477,1.004242719,0.085585922,1,4,10,123
1.18,1.000109265,0.084354182,23,21.65,0.792148976,1.010153916,0.099125169,1,4,10,124
1.18,0.990989772,0.073249438,23,21.65,0.726291952,1.013164022,0.081527267,1,4,10,125
1.18,0.99888027,0.07558493,23,21.8,0.748331477,0.993373702,0.093315252,1,8,10,126
1.18,0.974072681,0.085904,23,21.6,1.019803903,1.008693212,0.084571981,1,4,10,127
1.18,0.983104445,0.068992664,23,21.9,0.943398113,1.009312806,0.073876603,1,6,10,128
1.18,0.978456822,0.077870013,23,21.5,0.921954446,1.005890276,0.075856053,1,4,10,129
1.18,0.99044,0.076796332,24,21.45,1.203120942,1.005009256,0.088917151,1,6,10,130
1.18,1.008397279,0.066138274,24,22,1.183215957,1.045298813,0.058398723,1,6,10,131
1.18,0.991219085,0.084741354,23,21.85,1.10792599,1.024417134,0.074545161,1,4,10,132
1.18,1.010312487,0.06452027,23,21.8,1.077032961,1.029899824,0.077553665,1,6,10,133
1.18,0.984020634,0.07678379,23,22,1,1.025798468,0.062460375,1,4,10,134
1.18,0.989419508,0.077536689,23,21.9,0.994987437,1.016795842,0.078533292,1,4,10,135
1.18,0.96986216,0.080191531,23,22.05,0.920597632,0.995161023,0.086067825,1,4,10,136
1.18,1.013722616,0.070077776,23,21.85,0.90967027,1.037881185,0.062417532,1,6,10,137
1.18,0.984685206,0.088326428,23,21.9,0.943398113,1.019057048,0.089700132,1,4,10,138
1.18,0.985101839,0.085496381,23,21.6,0.916515139,1.023162776,0.092230371,1,3,10,139
1.18,1.005373383,0.073495568,23,21.6,0.916515139,1.036471347,0.072926888,1,4,10,140
1.18,0.995202989,0.075427555,23,21.7,0.9,1.014451097,0.082028201,1,6,10,141
1.18,1.002868121,0.066659137,24,21.45,1.116915395,1.037808518,0.057800648,1,4,10,142
1.18,0.983198908,0.067397456,23,21.4,0.860232527,1.016006676,0.058895292,1,6,10,143
1.18,1.012155023,0.053308678,23,21.75,0.766485486,1.023574622,0.059888668,1,5,10,144
1.18,0.984830873,0.077851098,24,21.9,0.994987437,1.014052287,0.076844067,1,4,10,145
1.18,0.996824167,0.067282315,23,21.85,0.90967027,1.024292064,0.060862521,1,6,10,146
1.18,0.995406185,0.073953628,23,21.85,0.90967027,1.035704148,0.05234003,1,5,10,147
1.18,1.000932363,0.0566427,23,21.85,0.90967027,1.026512701,0.05695234,1,4,10,148
1.18,1.027204941,0.058750779,23,21.9,0.830662386,1.046196729,0.068291078,1,4,10,149
1.18,0.986894891,0.081922435,23,21.65,1.10792599,1.038889625,0.073117793,1,5,10,150
1.18,1.004600101,0.073661601,23,21.4,1.019803903,1.032331695,0.074899128,1,4,10,151
1.18,1.002445519,0.057606751,23,21.2,1.077032961,1.019497276,0.063559927,1,4,10,152
1.18,1.008583367,0.060660828,23,21.6,1.019803903,1.027495545,0.062355944,1,4,10,153
1.18,1.002495741,0.06601438,23,21.5,1.118033989,1.018240244,0.074079022,1,4,10,154
1.18,1.012815301,0.060966742,24,21.85,1.275735082,1.039791085,0.064773312,1,6,10,155
1.18,1.001877357,0.076116508,23,21.5,1.118033989,1.028825529,0.09501672,1,4,10,156
1.18,1.001016644,0.065319503,23,21.6,1.019803903,1.014925813,0.074933132,1,5,10,157
1.18,0.985787319,0.080490208,23,21.65,1.061838029,1.002713428,0.082970663,1,4,10,158
1.18,1.003608848,0.051134643,23,21.4,0.969535971,1.032602396,0.052502656,1,4,10,159
1.18,0.993763922,0.064047954,23,21.5,0.921954446,1.017573895,0.074298259,1,4,10,160
1.18,1.010651247,0.063538703,23,21.6,1.019803903,1.037932989,0.059013619,1,4,10,161
1.18,1.010788724,0.058644763,23,21.9,0.888819442,1.032207,0.059935781,1,4,10,162
1.18,1.01461312,0.060142307,23,21.85,1.152171862,1.040036648,0.061768341,1,4,10,163
1.18,1.003227012,0.076139565,23,21.65,1.061838029,1.045249887,0.059232051,1,4,10,164
1.18,1.016721041,0.065451639,23,21.8,0.871779789,1.042074426,0.06112241,1,4,10,165
